"so_number","order_date","fiscal_year","fiscal_month","fiscal_quarter","customer_code","customer_name","province_name","region","product_code","product_name","color","line_name","group_code","group_name","quantity","unit_price","line_total"
"BH26.1390","2026-03-17",2026,3,1,"KH-00218","CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH","Hải Dương","Miền Bắc","000219002012000","Xe đạp Thống Nhất GN 2.0 700C Ghi","Ghi","","","",3.0,1744444.0,5233332.0
"BH26.1390","2026-03-17",2026,3,1,"KH-00218","CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH","Hải Dương","Miền Bắc","000219002022000","Xe đạp Thống Nhất GN 2.0 700C Xanh","Xanh","","","",2.0,1744444.0,3488888.0
"BH26.1391","2026-03-17",2026,3,1,"KH-00363","HỘ KINH DOANH ĐẠI LỢI","Hải Phòng","Miền Bắc","000331002001000","Xe đạp Thống Nhất MTB 26-02 đen","đen","","","",5.0,1799444.0,8997220.0
"BH26.1391","2026-03-17",2026,3,1,"KH-00363","HỘ KINH DOANH ĐẠI LỢI","Hải Phòng","Miền Bắc","000331002008000","Xe đạp Thống Nhất MTB 26-02 Ghi","Ghi","Xe MTB 26 02","CITYBIKE_P","Xe phổ thông",1.0,1799444.0,1799444.0
"BH26.1391","2026-03-17",2026,3,1,"KH-00363","HỘ KINH DOANH ĐẠI LỢI","Hải Phòng","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1391","2026-03-17",2026,3,1,"KH-00363","HỘ KINH DOANH ĐẠI LỢI","Hải Phòng","Miền Bắc","000225002015000","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1391","2026-03-17",2026,3,1,"KH-00363","HỘ KINH DOANH ĐẠI LỢI","Hải Phòng","Miền Bắc","000224002023000","Xe đạp Thống Nhất New 24 Kem","Kem","Xe New 24","CITYBIKE_P","Xe phổ thông",5.0,1555000.0,7775000.0
"BH26.1391","2026-03-17",2026,3,1,"KH-00363","HỘ KINH DOANH ĐẠI LỢI","Hải Phòng","Miền Bắc","000224002026000","Xe đạp Thống Nhất New 24 Xanh mint","Xanh mint","Xe New 24","CITYBIKE_P","Xe phổ thông",5.0,1555000.0,7775000.0
"BH26.1391","2026-03-17",2026,3,1,"KH-00363","HỘ KINH DOANH ĐẠI LỢI","Hải Phòng","Miền Bắc","000224002009000","Xe đạp Thống Nhất New 24 Hồng","Hồng","Xe New 24","CITYBIKE_P","Xe phổ thông",5.0,1555000.0,7775000.0
"BH26.1391","2026-03-17",2026,3,1,"KH-00363","HỘ KINH DOANH ĐẠI LỢI","Hải Phòng","Miền Bắc","000224002002000","Xe đạp Thống Nhất New 24 Trắng","Trắng","Xe New 24","CITYBIKE_P","Xe phổ thông",5.0,1555000.0,7775000.0
"BH26.1392","2026-03-17",2026,3,1,"KH-00385","CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN","Hải Dương","Miền Bắc","000224002023000","Xe đạp Thống Nhất New 24 Kem","Kem","Xe New 24","CITYBIKE_P","Xe phổ thông",5.0,1555000.0,7775000.0
"BH26.1392","2026-03-17",2026,3,1,"KH-00385","CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN","Hải Dương","Miền Bắc","000219002001000","","","","","",5.0,1744444.0,8722220.0
"BH26.1392","2026-03-17",2026,3,1,"KH-00385","CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN","Hải Dương","Miền Bắc","000219002012000","Xe đạp Thống Nhất GN 2.0 700C Ghi","Ghi","","","",5.0,1744444.0,8722220.0
"BH26.1392","2026-03-17",2026,3,1,"KH-00385","CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN","Hải Dương","Miền Bắc","000219002022000","Xe đạp Thống Nhất GN 2.0 700C Xanh","Xanh","","","",5.0,1744444.0,8722220.0
"BH26.1392","2026-03-17",2026,3,1,"KH-00385","CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN","Hải Dương","Miền Bắc","000331002001000","Xe đạp Thống Nhất MTB 26-02 đen","đen","","","",5.0,1799444.0,8997220.0
"BH26.1392","2026-03-17",2026,3,1,"KH-00385","CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN","Hải Dương","Miền Bắc","000331002008000","Xe đạp Thống Nhất MTB 26-02 Ghi","Ghi","Xe MTB 26 02","CITYBIKE_P","Xe phổ thông",2.0,1799444.0,3598888.0
"BH26.1392","2026-03-17",2026,3,1,"KH-00385","CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN","Hải Dương","Miền Bắc","000331002004000","Xe đạp Thống Nhất MTB 26-02 Đỏ tươi","Đỏ tươi","Xe MTB 26 02","CITYBIKE_P","Xe phổ thông",1.0,1799444.0,1799444.0
"BH26.1392","2026-03-17",2026,3,1,"KH-00385","CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN","Hải Dương","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000336002001000","Xe đạp Thống Nhất SK 20 đen","đen","","","",4.0,1377777.0,5511108.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000337002001000","Xe đạp Thống Nhất SK 24 đen","đen","","","",4.0,1622222.0,6488888.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000337002008000","Xe đạp Thống Nhất SK 24 ghi","ghi","","","",3.0,1622222.0,4866666.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000337002022000","Xe đạp Thống Nhất SK 24 xanh","xanh","","","",3.0,1622222.0,4866666.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000125002023000","Xe đạp Thống Nhất Puppy 20 Kem","Kem","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",5.0,1310555.0,6552775.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000125002013000","Xe đạp Thống Nhất Puppy 20 Xanh","Xanh","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",5.0,1310555.0,6552775.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000230002013000","Xe đạp Thống Nhất LD 26 Pastel Xanh","Pastel Xanh","","","",5.0,1799444.0,8997220.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000230002009000","Xe đạp Thống Nhất LD 26 Pastel Hồng","Hồng","","","",5.0,1799444.0,8997220.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000230002023000","Xe đạp Thống Nhất LD 26 Kem","Kem","Xe LD 26","CITYBIKE_P","Xe phổ thông",5.0,1799444.0,8997220.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000230002014000","Xe đạp Thống Nhất LD 26 Xanh Santorini","Xanh Santorini","Xe LD 26","CITYBIKE_P","Xe phổ thông",5.0,1799444.0,8997220.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000125002009000","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",5.0,1310555.0,6552775.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000217003005000","Xe đạp Thống Nhất GN 06-26 2.0 Cam","Cam","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",2.0,1591666.0,3183332.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",3.0,1591666.0,4774998.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000225002015000","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000225002025000","Xe đạp Thống Nhất New 26 Xanh mint","Xanh mint","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000215004000000","Xe đạp Thống Nhất GN 05-27","05-27","Xe GN 05-27","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000218002001000","Xe đạp Thống Nhất GN 06-27 Đen","Đen","Xe GN 06-27","CITYBIKE_P","Xe phổ thông",5.0,1530555.0,7652775.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000131002008001","Xe đạp Thống Nhất GN 06 20 2024 Ghi","Ghi","Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1",2.0,1169907.0,2339814.0
"BH26.1393","2026-03-17",2026,3,1,"KH-00046","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Đồng Hới","Miền Bắc","000131002019002","Xe đạp Thống Nhất GN 06 20 2024 Vàng","Vàng","Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1169907.0,1169907.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000215004000000","Xe đạp Thống Nhất GN 05-27","05-27","Xe GN 05-27","CITYBIKE_P","Xe phổ thông",10.0,1300000.0,13000000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000216002003000","Xe đạp Thống Nhất GN 06-24 Đỏ đun","Đỏ đun","Xe GN 06-24","CITYBIKE_P","Xe phổ thông",1.0,1100000.0,1100000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000216003001000","Xe đạp Thống Nhất GN 06-24 2.0 Đen","Đen","Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông",25.0,1180000.0,29500000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000216003005000","Xe đạp Thống Nhất GN 06-24 2.0 Cam","Cam","Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông",2.0,1180000.0,2360000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000216003008000","Xe đạp Thống Nhất GN 06-24 2.0 Ghi","Ghi","Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông",18.0,1180000.0,21240000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000217002001000","Xe đạp Thống Nhất GN 06-26 Đen","Đen","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",13.0,1150000.0,14950000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000217002003000","Xe đạp Thống Nhất GN 06-26 Đỏ đun","Đỏ đun","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",4.0,1150000.0,4600000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000217002007000","Xe đạp Thống Nhất GN 06-26 Coban","Coban","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",5.0,1150000.0,5750000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",17.0,1250000.0,21250000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",21.0,1250000.0,26250000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000219002012000","Xe đạp Thống Nhất GN 2.0 700C Ghi","Ghi","","","",14.0,1400000.0,19600000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000219002022000","Xe đạp Thống Nhất GN 2.0 700C Xanh","Xanh","","","",10.0,1400000.0,14000000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000219002023000","Xe đạp Thống Nhất GN 2.0 700C Kem","Kem","","","",6.0,1400000.0,8400000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000224002002000","Xe đạp Thống Nhất New 24 Trắng","Trắng","Xe New 24","CITYBIKE_P","Xe phổ thông",40.0,1130000.0,45200000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000224002004000","Xe đạp Thống Nhất New 24 Đỏ tươi","Đỏ tươi","Xe New 24","CITYBIKE_P","Xe phổ thông",7.0,1130000.0,7910000.0
"BH26.1394","2026-03-18",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000224002009000","Xe đạp Thống Nhất New 24 Hồng","Hồng","Xe New 24","CITYBIKE_P","Xe phổ thông",20.0,1130000.0,22600000.0
"BH26.1395","2026-03-18",2026,3,1,"KH-00357","CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH","Sầm Sơn","Miền Bắc","000224002023000","Xe đạp Thống Nhất New 24 Kem","Kem","Xe New 24","CITYBIKE_P","Xe phổ thông",5.0,1555000.0,7775000.0
"BH26.1395","2026-03-18",2026,3,1,"KH-00357","CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH","Sầm Sơn","Miền Bắc","000224002026000","Xe đạp Thống Nhất New 24 Xanh mint","Xanh mint","Xe New 24","CITYBIKE_P","Xe phổ thông",3.0,1555000.0,4665000.0
"BH26.1395","2026-03-18",2026,3,1,"KH-00357","CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH","Sầm Sơn","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1395","2026-03-18",2026,3,1,"KH-00357","CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH","Sầm Sơn","Miền Bắc","1040010000080000","","","","","",2.0,1326851.0,2653702.0
"BH26.1395","2026-03-18",2026,3,1,"KH-00357","CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH","Sầm Sơn","Miền Bắc","000105002004000","Xe đạp Thống Nhất Batwheels 12 Đỏ","Đỏ","","","",2.0,1132407.0,2264814.0
"BH26.1395","2026-03-18",2026,3,1,"KH-00357","CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH","Sầm Sơn","Miền Bắc","000105002013000","Xe đạp Thống Nhất Batwheels 12 Xanh","Xanh","","","",2.0,1132407.0,2264814.0
"BH26.1395","2026-03-18",2026,3,1,"KH-00357","CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH","Sầm Sơn","Miền Bắc","000106002001000","Xe đạp Thống Nhất Batwheels 16 Đen","Đen","","","",2.0,1262037.0,2524074.0
"BH26.1395","2026-03-18",2026,3,1,"KH-00357","CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH","Sầm Sơn","Miền Bắc","000106002004000","Xe đạp Thống Nhất Batwheels 16 Đỏ","Đỏ","","","",2.0,1262037.0,2524074.0
"BH26.1395","2026-03-18",2026,3,1,"KH-00357","CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH","Sầm Sơn","Miền Bắc","000106002013000","Xe đạp Thống Nhất Batwheels 16 Xanh","Xanh","","","",2.0,1262037.0,2524074.0
"BH26.1396","2026-03-18",2026,3,1,"","","","","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",1.0,2583333.0,2583333.0
"BH26.1397","2026-03-18",2026,3,1,"","","","","000216002007000","Xe đạp Thống Nhất GN 06-24 Coban","Coban","Xe GN 06-24","CITYBIKE_P","Xe phổ thông",2.0,2305555.0,4611110.0
"BH26.1398","2026-03-18",2026,3,1,"","","","","000218002007000","Xe đạp Thống Nhất GN 06-27 Coban","Coban","Xe GN 06-27","CITYBIKE_P","Xe phổ thông",4.0,2361111.0,9444444.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000224002002000","Xe đạp Thống Nhất New 24 Trắng","Trắng","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000224002023000","Xe đạp Thống Nhất New 24 Kem","Kem","Xe New 24","CITYBIKE_P","Xe phổ thông",1.0,1555000.0,1555000.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000334002001000","Xe đạp Thống Nhất Super 20 Đen","Đen","Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1652777.0,1652777.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","1000250020050000","Xe đạp Thống Nhất TE Robot 16 Cam","Cam","Xe Robot 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","1000250020220000","Xe đạp Thống Nhất TE Robot 16 Xanh dương","Xanh dương","Xe Robot 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000331002001000","Xe đạp Thống Nhất MTB 26-02 đen","đen","","","",1.0,1799444.0,1799444.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000331002008000","Xe đạp Thống Nhất MTB 26-02 Ghi","Ghi","Xe MTB 26 02","CITYBIKE_P","Xe phổ thông",1.0,1799444.0,1799444.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000219002001000","","","","","",1.0,1744444.0,1744444.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000219002012000","Xe đạp Thống Nhất GN 2.0 700C Ghi","Ghi","","","",1.0,1744444.0,1744444.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","1000400050080010","Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi","Ghi","","","",1.0,2960555.0,2960555.0
"BH26.1399","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000217003005000","Xe đạp Thống Nhất GN 06-26 2.0 Cam","Cam","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",1.0,1591666.0,1591666.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000224002002000","Xe đạp Thống Nhất New 24 Trắng","Trắng","Xe New 24","CITYBIKE_P","Xe phổ thông",1.0,1555000.0,1555000.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000224002023000","Xe đạp Thống Nhất New 24 Kem","Kem","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000334002001000","Xe đạp Thống Nhất Super 20 Đen","Đen","Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1652777.0,1652777.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","1000250020050000","Xe đạp Thống Nhất TE Robot 16 Cam","Cam","Xe Robot 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","1000250020220000","Xe đạp Thống Nhất TE Robot 16 Xanh dương","Xanh dương","Xe Robot 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000331002001000","Xe đạp Thống Nhất MTB 26-02 đen","đen","","","",1.0,1799444.0,1799444.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000331002008000","Xe đạp Thống Nhất MTB 26-02 Ghi","Ghi","Xe MTB 26 02","CITYBIKE_P","Xe phổ thông",1.0,1799444.0,1799444.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000219002001000","","","","","",1.0,1744444.0,1744444.0
"BH26.1400","2026-03-18",2026,3,1,"KH-00558","CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ","Hà Nội","Miền Bắc","000219002012000","Xe đạp Thống Nhất GN 2.0 700C Ghi","Ghi","","","",1.0,1744444.0,1744444.0
"BH26.1401","2026-03-18",2026,3,1,"KH-00584","CÔNG TY TNHH CHI THÀNH","Hà Nội","Miền Bắc","000224002002000","Xe đạp Thống Nhất New 24 Trắng","Trắng","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.1401","2026-03-18",2026,3,1,"KH-00584","CÔNG TY TNHH CHI THÀNH","Hà Nội","Miền Bắc","000224002023000","Xe đạp Thống Nhất New 24 Kem","Kem","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.1401","2026-03-18",2026,3,1,"KH-00584","CÔNG TY TNHH CHI THÀNH","Hà Nội","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",1.0,1616111.0,1616111.0
"BH26.1401","2026-03-18",2026,3,1,"KH-00584","CÔNG TY TNHH CHI THÀNH","Hà Nội","Miền Bắc","000334002001000","Xe đạp Thống Nhất Super 20 Đen","Đen","Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1652777.0,1652777.0
"BH26.1401","2026-03-18",2026,3,1,"KH-00584","CÔNG TY TNHH CHI THÀNH","Hà Nội","Miền Bắc","1000250020050000","Xe đạp Thống Nhất TE Robot 16 Cam","Cam","Xe Robot 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.1401","2026-03-18",2026,3,1,"KH-00584","CÔNG TY TNHH CHI THÀNH","Hà Nội","Miền Bắc","1000250020220000","Xe đạp Thống Nhất TE Robot 16 Xanh dương","Xanh dương","Xe Robot 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.1401","2026-03-18",2026,3,1,"KH-00584","CÔNG TY TNHH CHI THÀNH","Hà Nội","Miền Bắc","000331002001000","Xe đạp Thống Nhất MTB 26-02 đen","đen","","","",1.0,1799444.0,1799444.0
